0.3103	0.3079	0	0.3333	0	1	0	0	1	0.0337	0.1321	0.0323	0.0221	0.2262	0.2092	0.2444	0.0266	0.01	0.0087	0.025	0.0052	0.2177	0.1024	0.0044	0.2519	0.6841	0.05	0	0.0355	0
0.7241	0.3342	1	0.5	0	1	0	0	0	0.0351	0.3688	0.0772	0.0167	0.2779	0.1805	0.1328	0.0052	0.128	0.0019	0.0297	0.0152	0.0246	0.037	0.0211	0.1109	0.9717	0.193	0	0.1631	0
0.5345	0.0303	0	0	0	1	0	0	1	0.0087	0.3139	0.1081	0.0197	0.1629	0.4632	0.5308	0.0064	0.0471	0.0028	0.0042	0.0296	0.1396	0.1426	0.0078	0.0661	0.1213	0.1881	0.0371	0.1155	0
0.0345	0.3634	0	0	0	1	1	0	1	0.0084	0.0114	0.0298	0.0351	0.0889	0.0767	0.1193	0.1107	0.0077	0.0144	0.0126	0.0145	0.0468	0.0494	0.0247	0.108	0.0174	0.0038	0.2854	0.0404	1
0.3448	0.3973	0	0.3333	1	0	0	0	1	0.0305	0.0409	0.028	0.1412	0.6853	0.2661	0.3173	0.0093	0.0236	0.0613	0.0161	0.0038	0.2466	0.1594	0.0169	0.443	0.6084	0.0969	0.0151	0.3458	1
0.2586	0.0285	0	0.1667	1	0	1	0	1	0.0227	0.0038	0.0555	0.0129	0.1226	0.1055	0.125	0.0857	0.025	0.015	0.0919	0.1128	0.0056	0.0266	0.0086	0.0441	0.07	0.0745	0.0038	0.0176	1
0.3276	0.1193	1	0	0	1	0	1	1	0.005	0.1204	0.0223	0.0031	0.1118	0.1483	0.1296	0.0011	0.0407	0.0098	0.0315	0.0363	0.0046	0.0061	0.0024	0.0769	0.8785	0.0473	0.1099	0.0202	1
0.3621	0.3189	1	0.8333	0	1	0	0	1	0.0177	0.2451	0.0597	0.0158	0.316	0.5475	0.6769	0.1107	0.0121	0.0147	0.0361	0.0287	0.0309	0.0135	0.0135	0.1374	0.1422	0.0832	0.0025	0.1427	0
0.2414	0.2543	0	0.3333	0	1	0	0	0	0.0087	0.0649	0.0054	0.0124	0.0997	0.1131	0.1313	0.0016	0.0709	0.0096	0.0152	0.0285	0.0712	0.0125	0.0202	0.169	0.081	0.0888	0.0531	0.0321	0
0.6034	0.0182	1	0.5	0	1	0	0	0	0.0078	0.1145	0.069	0.423	0.3605	0.6597	0.6227	0.013	1	0.0042	0.2788	0.0041	0.039	0.0084	0.6537	0.1419	0.5233	0.0073	0.3954	0.0106	1
0.1207	0.0974	1	0	0	1	0	0	0	0.0017	0.011	0.003	0.0039	0.0534	0.0752	0.1341	0.0159	0.0089	0.0046	0.0047	0.0133	0.0782	0.0181	0.0034	0.0411	0.5327	0.0283	0.0021	0.0022	0
0.1724	0.2711	0	0.3333	0	1	0	0	1	0.0429	0.0231	0.038	0.0808	0.0019	0.1401	0.2022	0.0171	0.0259	0.1507	0.0985	0.0305	0.0324	0.1092	0.0367	0.3446	0.8685	0.0837	0	0.1423	0
0.569	0.3896	1	0	0	1	0	0	0	0.0807	0.1283	0.1983	0.0486	0.3505	0.4323	0.4297	0.0317	0.5902	0.0252	0.0352	0.0181	0.0521	0.2286	0.024	0.1095	0.1722	0.1994	0.0047	0.1164	1
0.1379	0.0638	1	0.1667	1	0	0	0	1	0.0013	0.0235	0.0157	0.0108	0.2459	0.1196	0.1203	0.0149	0.0101	0.0139	0.0153	0.0108	0.0867	0.0091	0.0001	0.1204	0.9633	0.0759	0.0003	0.0227	0
0.1207	0.1667	1	0.3333	0	1	0	0	1	0.0013	0.088	0.0067	0.0004	0.568	0.1328	0.1198	0.0122	0.0368	0.0253	0.0162	0.0169	0.0488	0.0291	0.0042	0.0621	0.6391	0.0548	0.0161	0.0838	0
0.5172	0.3962	0	0.3333	0	1	0	0	0	0.0044	0.0036	0.0407	0.0246	0.0668	0.0775	0.1204	0.109	0.019	0.0131	0.0747	0.0276	0.0832	0.035	0.0377	0.0843	0.9667	0.0485	0.0399	0.0352	1
0.2931	0.143	1	0.3333	0	1	0	0	1	0.0214	0.078	0.0225	0.0175	0.2654	0.2993	0.255	0.008	0.0332	0.0022	0.0156	0.0206	0.1052	0.0825	0.0061	0.0319	0.0029	0.1018	0.0036	0.0609	0
0.6207	0.0675	1	0	0	1	0	0	1	0.0081	0.2773	0.1374	0.1834	0.0655	0.5678	0.5229	0.0059	0.0056	0.0022	0.0292	0.0074	0.1733	0.0507	0.0086	0.0917	0.3938	0.0852	0	0.0451	0
0.3448	0.2762	1	1	0	1	0	0	0	0.0083	0.0977	0.0166	0.006	0.0329	0.1073	0.1254	0.0025	0.0322	0.0088	0.0264	0.0153	0.0148	0.0332	0.011	0.1331	0.8567	0.1461	0	0.022	0
0.3103	0.0033	1	0.6667	0	1	0	0	1	0.002	0.0023	0.0065	0.0006	0.0003	0.0308	0.1193	0.0103	0.004	0.0189	0.0077	0.0131	0.0066	0.0088	0.0211	0.0052	0.3837	0.0972	0	0	1
0.4828	0.112	0	0.1667	1	0	1	0	1	0.0083	0.0056	0.4513	0.0125	0.0806	0.1561	0.2997	0.8948	0.0273	0.0237	0.236	1	0.0718	0.2508	1	0.0201	0.2245	0.0056	0	0.0493	1
0.3448	0.2645	1	0.5	0	1	0	0	0	0.0014	0.0982	0.0093	0.0128	0.0045	0.0987	0.121	0.008	0.0464	0.0086	0.0136	0.0047	0.0686	0.0221	0.0074	0.1351	0.8255	0.055	0.0045	0.0611	0
0.1379	0.0496	1	0	0	1	1	0	1	0.0087	0.1797	0.0472	0.1078	0.1116	0.2016	0.13	0.0859	0.012	0.0074	0.0003	0.0265	0.0781	0.032	0.0393	0.1266	0.093	0.0364	0	0.0994	1
0.3793	0.0339	1	0.3333	0	1	0	1	1	0.0033	0.2227	0.0398	0.0009	0.4598	0.2373	0.3615	0.0078	0.1076	0.0223	0.0374	0.0271	0.1938	0.0042	0.0415	0.1159	0.4786	0.0322	0.1362	0.0883	0
0.3276	0.2893	0	0.3333	0	1	0	0	0	0.039	0.0388	0.0435	0.0212	0.5669	0.4237	0.3868	0.0286	0.0755	0.007	0.0048	0.0035	0.3324	0.0208	0.0152	0.0772	0.8957	0.056	0	0.0074	1
0.1379	0.1507	1	0	0	1	0	0	1	0.0002	0.1118	0.0198	0.0028	0.0923	0.1302	0.1286	0.0093	0.0031	0.0075	0.0224	0.0074	0.06	0.0363	0.0007	0.05	0.8998	0.0849	0	0.0765	0
0.6552	0.3783	1	0.3333	0	1	0	0	0	0.0304	0.1661	0.0278	0.1485	0.0197	0.6672	0.2374	0.4561	0.0175	0.0072	0.0595	0.0276	0.1997	0.1412	0.0073	0.0376	0.3628	0.0238	0.03	0.2706	0
0.7586	0.0865	0	0.1667	0	1	0	0	0	0.0718	0.3805	0.2135	0.3674	0.0437	0.2557	0.1671	0.0066	0.0016	0.0175	0.0667	0.0067	0.1825	0.1056	0.0223	0.0547	0.3089	0.1718	0.0029	0.2998	0
0.6034	0.0084	1	0.3333	0	1	0	0	0	0.0488	0.1704	0.0418	0.1966	0.818	0.1702	0.2077	0.0156	0.0514	0.0132	0.1477	0.0161	0.1096	0.0489	0.0173	0.3197	0.0381	0.0085	0	0.004	0
0.2759	0.1153	1	0.1667	1	0	0	0	1	0.0004	0.0258	0.0075	0.0021	0.6108	0.2384	0.2785	0.0092	0.0224	0.0139	0.016	0.0226	0.0431	0.0134	0.025	0.0319	0.2614	0.053	0.0249	0.0755	0
0	0.1893	0	0.1667	1	0	0	0	1	0.0017	0.0004	0.0024	0.0003	0.0003	0.0792	0.1193	0.0115	0.0128	0.0155	0.0061	0.0046	0.0027	0.0032	0.0087	0.1295	0.7655	0.1437	0.3281	0.0046	1
0.5345	0.0938	0	0	1	0	0	0	1	0.0586	0.0169	0.0143	0.0374	0.454	0.3146	0.3456	0.0037	0.0266	0.0264	0.1977	0.023	0.1038	0.1129	0.0688	0.0817	0.0842	0.1652	0.0992	0.0809	1
0.1552	0.0463	0	0.5	0	1	0	0	1	0.0134	0.3141	0.3587	0.1626	0.0759	0.0784	0.131	0.0079	0.0231	0.1525	0.1709	0.0246	0.1961	0.4346	0.0104	0.2992	0.3726	0.04	0.0892	0.0097	0
0.2586	0.0949	1	0.1667	1	0	1	0	1	0.0435	0.0262	0.1799	0.1631	0.4137	0.1476	0.1254	0.3501	0.0378	0.0109	0.1446	0.0136	0.1645	0.1283	0.0492	0.3181	0.9581	0.128	0.3756	0.045	1
0.2586	0.0784	0	0	1	0	1	0	0	0.0063	0.002	0.0018	0.0353	0.0663	0.0717	0.1194	0.0615	0.0224	0.0111	0.0277	0.019	0.0451	0.0028	0.0297	0.0416	0.4755	0.0162	0.0233	0.0116	1
0.6207	0.2269	0	0.3333	0	1	0	0	0	0.0019	0.0244	0.0398	0.0032	0.5109	0.1819	0.1781	0.0276	0.0085	0.0213	0.0038	0.0015	0.1023	0.0224	0.005	0.0447	0.1123	0.1113	0.0005	0.1157	0
0.7931	0.3907	0	0.1667	0	0	0	0	0	0.0017	0.041	0.0121	0.0098	0.0001	0.1364	0.2161	0.0143	0.0177	0.0025	0.0005	0.0202	0.0565	0.009	0.006	0.0593	0.3883	0.1551	0	0.1936	0
0.5172	0.3579	1	0	0	1	0	0	1	0.0038	0.1768	0.0503	0.0097	0.0622	0.1256	0.5494	0.0127	0.0072	0.0087	0.0237	0.1173	0.0272	0.0786	0.0092	0.1042	0.7812	0.0399	0	0.1012	0
0.2586	0.2255	0	0.3333	1	0	0	1	0	0.0463	0.0096	0.0863	0.0442	0.5752	0.2352	0.1959	0.0379	0.0135	0.0216	0.2048	0.0127	0.0429	0.2108	0.0047	0.4181	0.8596	0.0231	0.0899	0.0821	1
0.5345	0.3842	1	0.3333	0	1	0	0	1	0.0392	0.2749	0.0514	0.0414	0.0616	0.8292	0.1196	0.0097	0.0113	0.0234	0.0651	0.0089	0.0021	0.0662	0.0081	0.0543	0.5365	0.1757	0	0.1736	0
0.5172	0.0387	0	0.3333	1	0	0	0	1	0.0951	0.4048	0.2307	0.0184	0.0358	0.2043	0.1669	0.1717	0.0223	0.0225	0.0439	0.0023	0.1741	0.0372	0.0621	0.2607	0.3954	0.0158	0.0002	0.0508	1
0.2241	0.0026	0	0	0	1	0	0	1	0.0012	0.1801	0.1023	0.1572	0.6769	0.1671	0.1248	0.0147	0.0102	0.1431	0.1513	0.0099	0.1271	0.05	0.0032	0.1772	0.7578	0.0988	0.0267	0.0867	1
0.2586	0.1496	0	0.1667	0	1	0	0	1	0.0038	0.1027	0.0041	0.0218	0.0331	0.1334	0.2066	0.0005	0.0057	0.0008	0.0007	0.0343	0.0725	0.0037	0.0061	0.0283	0.3336	0.1329	0.0073	0.0208	0
0.3448	0.3783	1	0.6667	0	1	0	0	0	0.0029	0.0101	0.0397	0.0025	0.6193	0.1336	0.1201	0.0109	0.0767	0.0021	0.0186	0.0263	0.0898	0.0334	0.024	0.0254	0.6498	0.1169	0.0117	0.0965	0
0.2414	0.1262	0	0.1667	0	1	1	1	0	0.0121	0.3012	0.1482	0.2877	0.1192	0.1351	0.1274	0.0026	0.0221	0.342	0.0182	0.145	0.0311	0.0433	0.0503	0.2379	0.5624	0.0858	0.0351	0.1201	1
0.3103	0.2474	0	0.3333	0	1	0	0	1	0.0223	0.2665	0.1208	0.1325	0.6479	0.2097	0.2136	0.009	0.1065	0.0233	0.0801	0.0109	0.0652	0.0485	0.0743	0.0836	0.7633	0.0758	0.1427	0.0254	1
0.1897	0.1408	0	0	0	1	1	0	1	0.072	0.2735	0.0788	0.6174	0.1739	0.2089	0.1496	0.158	0.0059	0.0259	0.2648	0.0012	0.2122	0.0605	0.0262	0.2024	0.9946	0.1166	0.0422	0.0765	1
0.3103	0.3769	1	0.5	0	1	1	0	0	0.0008	0.022	0.0208	0.2254	0.3747	0.1452	0.1591	0.1031	0.0143	0.0131	0.0051	0.0158	0.0513	0.0969	0.0337	0.1816	0.5207	0.1827	0	0.0636	1
0.2586	0.3046	0	0.1667	1	0	0	0	1	0.0158	0.0407	0.0674	0.0344	0.7964	0.1927	0.1524	0.0127	0.0003	0.0236	0.0028	0.0263	0.0173	0.1461	0.0227	0.0123	0.3847	0.0804	0	0.1682	0
0.5	0.3787	1	0.5	0	1	0	0	1	0.0615	0.161	0.0121	0.0006	0.0006	0.57	0.5065	0.0301	0.0019	0.0164	0.0012	0.0189	0.0343	0.004	0.0164	0.2249	0.3951	0.1252	0.0006	0.068	0
0.431	0.0088	0	0.5	0	1	0	0	0	0.0996	0.1684	0.0122	0.2363	0.4264	0.25	0.179	0.4839	0.2054	0.0143	0.3021	0.019	0.0339	0.2956	0.3376	0.0247	0.2913	0.1356	0.3141	0.1534	1
0.2586	0.1222	1	0.1667	0	1	0	1	1	0.0003	0.0056	0.0149	0.009	0.0063	0.0889	0.1197	0.0084	0.01	0.0054	0.0039	0.0334	0.0078	0.0157	0.043	0.0496	0.5736	0.0386	0.0327	0.0042	1
0.6034	0.1777	0	0.1667	1	0	1	0	1	0.0315	0.0085	0.1212	0.026	0.2297	0.2057	0.2788	0.0078	0.0139	0.0225	0.166	0.0075	0.0953	0.0571	0.0208	0.2134	0.0824	0.1038	0	0.0641	0
0.7586	0.0215	0	0.1667	0	1	0	0	1	0.0082	0.2638	0.2863	0.2752	0.2931	0.4742	0.3193	0.1853	0.3187	0.0078	0.0167	0.0091	0.1444	0.0155	0.1205	0.9392	0.7773	0.1706	0.0419	0.083	1
0.3621	0.0668	0	0.6667	0	1	0	0	0	0.0037	0.1353	0.1518	0.0681	0.1624	0.0831	0.1197	0.1988	0.0962	0.0113	0.0487	0.0039	0.1977	0.163	0.0086	0.116	0.3864	0.0826	0.1764	0.0006	1
0.0345	0.3656	0	0	0	1	1	0	1	0.02	0.0607	0.0621	0.0426	0.0749	0.0939	0.122	0.1622	0.0103	0.0057	0.086	0.0199	0.0438	0.0058	0.0102	0.0654	0.6001	0.1339	0.3118	0.0644	1
0.1379	0.3521	1	0.1667	1	0	0	0	1	0.0027	0.0013	0.001	0.0002	0.0008	0.1061	0.1193	0.0122	0.0209	0.0201	0.0036	0.001	0.0406	0.0063	0.0115	0.0327	0.5473	0.1464	0.1845	0.0024	1
0.1724	0.0565	0	0.3333	0	1	0	0	0	0.0221	0.0757	0.0757	0.0431	0.6974	0.1178	0.1226	0.0136	0.0103	0.3872	0.0249	0.0302	0.0509	0.06	0.0007	0.277	0.3471	0.1299	0.0045	0.1247	1
0.0862	0.0686	0	0.1667	1	0	0	0	1	0.0006	0.0024	0.0131	0.0017	0.0001	0.0706	0.1192	0.0084	0.0269	0.0134	0.0184	0.0225	0.0733	0.0025	0.0053	0.1064	0.2608	0.0356	0	0	0
0.2069	0.3729	1	0.5	0	1	0	0	0	0.0016	0.2234	0.0314	0.0045	0.6296	0.2271	0.1401	0.0042	0.0158	0.0045	0.0211	0.0223	0.144	0.0129	0.0175	0.0245	0.2802	0.044	0	0.0347	0
0.1552	0.1762	1	0.1667	1	0	0	0	1	0.0012	0.061	0.0063	0.0001	0.8499	0.4211	0.4318	0.0054	0.0165	0.0159	0.027	0.0147	0.0029	0.0431	0.0125	0.029	0.5558	0.0679	0	0.1195	0
0.1724	0.1561	0	0.1667	0	1	0	0	1	0.0012	0.0024	0.0067	0.0005	0.0002	0.09	0.1193	0.0164	0.0163	0.0237	0.0071	0.0041	0.0234	0.0024	0.0102	0.0957	0.6588	0.194	0.286	0.0031	1
0.5	0.0124	0	0	0	1	0	0	0	0.0189	0.3618	0.0495	0.0497	0.3582	0.2694	0.1348	0.0056	0.7411	0.0061	0.0237	0.0197	0.1166	0.1297	0.2862	0.0904	0.7594	0.122	0.8534	0.0702	1
0.2069	0.0584	1	0	0	1	1	0	0	0.0028	0.1446	0.1073	0.1878	0.6755	0.1463	0.1297	0.1078	0.0015	0.0172	0.1115	0.023	0.0693	0.1012	0.0507	0.0861	0.3055	0.03	0.0426	0.0983	1
0.3621	0.1623	1	0	0	1	0	0	0	0.0175	0.0256	0.0251	0.0051	0.3431	0.3092	0.16	0.0099	0.0167	0.0196	0.0376	0.0168	0.071	0.0007	0.0235	0.0935	0.846	0.0082	0	0.0376	0
0.3966	0.0737	1	0.1667	1	0	0	0	1	0.0007	0.0018	0.0063	0.0003	0.0009	0.0769	0.1192	0.0062	0.0268	0.0106	0.0077	0.0019	0.0236	0.0033	0.0244	0.0849	0.4538	0.0454	0.2266	0.0032	1
0.3103	0.3809	1	0.5	0	1	1	0	0	0.0176	0.057	0.0612	0.2129	0.4292	0.2277	0.1458	0.1309	0.0097	0.0177	0.0767	0.0481	0.101	0.0671	0.0407	0.0546	0.1018	0.3926	0	0.5122	1
0.5172	0.1069	1	0.1667	0	1	1	0	0	0.0002	0.0149	0.0844	0.027	0.0351	0.2939	0.3555	0.1361	0.0124	0.0075	0.0043	0.0943	0.0344	0.0577	0.0371	0.0262	0.2825	0.1778	0.0602	0.1154	1
0.0345	0.0992	0	0.1667	1	0	0	0	1	0.0052	0.0564	0.0053	0.0152	0.097	0.1018	0.1194	0.0008	0.0181	0.0157	0.0289	0.0127	0.0242	0.0111	0.0417	0.0572	0.8602	0.0575	0.0125	0.0168	1
0.2759	0.1175	1	0.1667	0	1	0	0	1	0.0003	0.0029	0.0098	0.0049	0.0004	0.0954	0.1231	0.0116	0.0407	0.0175	0.0176	0.0182	0.0027	0.007	0.0073	0.1265	0.725	0.0894	0	0.0091	0
0.0862	0.1244	1	0.1667	1	0	0	0	1	0.0047	0.0149	0.0018	0.0041	0.1113	0.2073	0.1293	0.0097	0.0173	0.0199	0.0152	0.0122	0.0215	0.0224	0.0026	0.005	0.8142	0.016	0	0.0401	0
0.0517	0.0423	0	0	1	0	0	0	1	0.0081	0.0117	0.0075	0.0175	0.1079	0.1175	0.1605	0.0216	0.001	0.0012	0.0092	0.0297	0.0465	0.0352	0.0011	0.1815	0.1814	0.1445	0.0023	0.0529	0
0.6552	0.2609	0	0.1667	1	0	0	0	1	0.001	0.0058	0.1325	0.0916	0.1828	0.2977	0.1871	0.1121	0.0383	0.0165	0.1384	0.0298	0.0394	0.0975	0.0487	0.3563	0.8018	0.0402	0.0127	0.0547	1
0.569	0.301	1	0.8333	0	1	0	0	1	0.0318	0.0573	0.0441	0.1168	0.0161	0.3296	0.6248	0.0732	0.0111	0.0151	0.0895	0.0939	0.0067	0.0006	0.0086	0.142	0.4125	0.1707	0.2808	0.0635	1
0.6034	0.1521	1	0.3333	0	1	0	0	1	0.0082	0.0358	0.0426	0.0466	0.1825	0.2355	0.3598	0.0105	0.219	0.0229	0.0688	0.0135	0.1567	0.0496	0.1091	0.0322	0.3628	0.0326	0.0114	0.1016	0
0.3793	0.313	0	0.1667	0	1	0	0	1	0.1956	0.166	0.0573	0.002	0.2106	0.1065	0.1255	0.0536	0.0219	0.0141	0.0972	0.0036	0.0736	0.1359	0.0253	0.0647	0.4267	0.0719	0.0124	0.1403	0
0.2241	0.1963	0	0.1667	0	1	0	0	1	0.0013	0.1123	0.1041	0.1107	0.1291	0.1175	0.1305	0.0164	0.0176	0.1079	0.0207	0.0128	0.06	0.192	0.017	0.1175	0.3475	0.0045	0.0167	0.0522	1
0.0862	0.1649	0	0.1667	1	0	1	0	1	0.0013	0.0151	0.0144	0.0008	0.0004	0.0924	0.1411	0.0051	0.0142	0.001	0.02	0.0139	0.0472	0.0055	0.0147	0.1363	0.4237	0.1032	0.0152	0.013	0
0.6379	0.2711	1	0.1667	0	1	0	0	0	0.0592	0.0904	0.1105	0.0013	0.2354	0.4124	0.3532	0.0459	0.0032	0.0017	0.0218	0.0151	0.1691	0.0049	0.0044	0.1366	0.6184	0.0195	0	0.2142	0
0.3276	0.2762	1	0.3333	0	1	0	0	1	0.0102	0.1987	0.0301	0.0005	0.3895	0.1304	0.2146	0.005	0.019	0.0002	0.0006	0.0373	0.0613	0.0336	0.0093	0.0495	0.8895	0.0491	0	0.1204	0
0.6207	0.0358	0	0.1667	1	0	1	1	1	0.0101	0.0772	0.0855	0.0153	0.0863	0.4813	0.5268	0.2241	0.0086	0.0179	0.1163	0.1654	0.0714	0.1051	0.0092	0.0518	0.0482	0.0613	0.1481	0.0041	1
0.1034	0.1346	1	0.5	1	0	0	0	0	0.0061	0.1353	0.0193	0.0065	0.8038	0.0902	0.1196	0.0126	0.0482	0.023	0.0016	0.0028	0.0631	0.0074	0.0096	0.0909	0.0522	0.173	0.0268	0.0518	0
0.6207	0.3772	0	0.1667	0	1	0	0	1	0.0069	0.0706	0.0238	0.012	0.2082	0.8693	0.2076	0.0001	0.0114	0.0038	0.0007	0.0111	0.1211	0.0046	0.0062	0.0872	0.1483	0.1327	0.0009	0.0051	0
0.6207	0.32	0	0.3333	0	1	0	0	0	0.0086	0.2473	0.0809	0.0968	0.5389	0.1792	0.131	0.3307	0.1559	0.0258	0.1924	0.0159	0.4569	0.2468	0.3613	0.8131	0.588	0.019	0	0.2065	1
0.1897	0.1032	1	0.3333	0	1	1	0	1	0.007	0.1176	0.0362	0.0131	0.0382	0.1004	0.1275	0.0089	0.0036	0.0157	0.0333	0.0219	0.014	0.0053	0.0236	0.0678	0.3489	0.1124	0.0035	0.0521	0
0.6034	0.2298	0	0.1667	1	0	0	0	1	0.0102	0.0153	0.0975	0.0911	0.6932	0.1513	0.1278	0.1391	0.0211	0.0214	0.0872	0.0167	0.1736	0.1521	0.047	0.023	0.1335	0.1471	0	0.1685	0
0.4828	0.2244	1	0.6667	0	1	0	0	1	0.0044	0.033	0.0324	0.0054	0.14	0.6684	0.6447	0.0138	0.0255	0.0255	0.0211	0.0027	0.1623	0.0126	0.0136	0.0739	0.3268	0.0025	0.0021	0.0825	0
0.2069	0.108	0	0.1667	0	1	1	0	0	0.0127	0.2521	0.0457	0.0953	0.3301	0.3386	0.2465	0.1233	0.0127	0.0033	0.0444	0.0096	0.0895	0.0783	0.0224	0.0759	0.1202	0.0074	0.0049	0.0518	1
0.1724	0.0945	1	0.1667	1	0	0	0	1	0.0014	0.0129	0.0227	0.0015	0.0527	0.0986	0.1199	0.011	0.0686	0.0079	0.0038	0.005	0.0041	0.0155	0.0147	0.0118	0.6043	0.0086	0.0009	0.0119	0
0.3621	0.0383	0	0.1667	1	0	1	1	1	0.0733	0.0595	0.043	0.0312	0.1779	0.0759	0.1201	0.2348	0.0572	0.0046	0.1446	0.0353	0.1108	0.1645	0.0587	0.1986	0.1071	0.0057	0.217	0.1213	1
0.431	0.5684	1	0.5	0	1	0	0	1	0.12	1	0.0454	0.0607	0.2676	0.5342	0.2808	0.0065	0.0081	0.0109	0.0039	0.0063	0.1359	0.0195	0.0184	0.1173	0.324	0.3519	0	0.273	0
